/ && GET,/cart && GET,/cart/checkout && POST,/product/{id} && GET,/setCurrency && POST,avg,
2107.0619298280053,469.15405523358413,477.73004359127947,490.328040546859,4.425484876440438,974.5290272268116,
2106.2808963264824,467.575118839816,476.6460974462818,490.25789144531126,4.401360797144558,972.5480354683871,
1863.85980300854,430.1386066812494,443.98874480686214,464.24333014567105,4.188548788585885,783.5583238297007,
1789.9784090934631,412.9203211063873,438.0213480968422,457.4772318551294,4.128254828056827,720.9707875557208,
1791.3437959412558,422.25785583052243,451.73037092552727,476.95400603642713,4.135593347793899,756.2221837616778,
1792.5525445474768,439.7040286288824,464.05122319318775,493.6710140200727,4.095127441094064,786.7885583350765,
1814.56479378723,477.07714338994913,486.58044397827496,537.7949419075055,4.069237841699847,827.8899457747482,
1994.8036055333318,522.2136105586734,565.7340066739768,644.879077719923,4.066572843681467,925.3379974693605,
2144.1928459002024,671.3801974334266,714.259029730083,687.2564069742657,4.013489616587286,991.2284366490992,
2105.0133115358476,606.8616733923192,611.1165282552487,615.213892195545,4.003731740914503,948.5776079260652,
1979.5558595989116,484.41632342734147,495.1855456142978,533.6249644125724,3.962328595491355,870.7034926870426,
1905.6382081923307,470.0211476718301,484.83845342202585,495.1845529672221,3.9360687793400038,824.4518545060545,
1827.2595480417262,449.99285773227666,477.689220686524,482.47288434856824,3.950018248219087,797.4151510094989,
1764.5912683428564,445.5171761717506,483.1168404301312,481.5945774853515,3.982105029743538,781.0176628828317,
1674.305460113329,439.81549661934946,483.2843246645623,475.44696116449757,3.9954811059218214,749.593309022425,
1654.471393989731,436.22797088217317,485.15462865093235,472.7051663959646,3.9518717213048697,737.4592385407707,
1658.3477620969347,437.2194666523641,483.33307492533345,472.3065437085292,3.9062721307313506,730.5114856145385,
1650.5239807801177,435.8267443177025,484.62127864716047,472.0416890129396,3.880152288856264,716.2282333297135,
1655.3255155391194,436.58915305402144,483.3916497674642,471.9378438363889,3.8796321866714387,714.0951355189475,
1671.443834383689,471.5006050551774,506.3804836024571,486.16597309067106,3.862899286912071,734.362394125671,
1778.1680487150961,495.2962713899849,581.2062517668879,519.1917375793267,3.863309453822942,768.7517998343151,
1983.036784347548,662.8580918907453,699.858710086294,656.4604505705015,3.8616473226157355,838.8509702361279,
2073.7981464699483,697.1429071247082,791.7861582073292,691.3519047215146,3.8637301397442796,880.2295928228993,
2109.8729149769374,700.622852535123,852.581435176928,698.3424885732727,3.8561937597964295,904.931793631316,
2144.4038721971006,703.1446620229469,844.6325327587329,712.1191745174494,3.847358870979515,928.4846853846504,
2154.4194382758687,702.3040229888196,841.0477857454174,715.4303717455638,3.85468091127915,936.8539051000992,
2209.4921348605058,757.4230135344089,886.8694253180362,783.7290088001582,3.8879208796472726,966.9085139842153,
2294.7773676706147,833.4608251182235,965.3720610714997,835.3961354011124,3.9106045468003416,1092.1277729675364,
2328.006774833966,850.480270007238,988.7853383547426,865.8375877581021,3.937097352774138,1170.6709910229254,
2303.2727022631434,837.0196317312334,971.8719438076929,860.443284159339,3.943445664831261,1124.4938706335117,
2290.902937055939,847.194724850186,999.7229799206693,872.8507244322664,3.9412938880651534,1179.6777555347458,
2269.921505372398,846.8276647813723,1060.2720288765865,879.0664297009334,3.9410212258804695,1190.9453433012116,
2241.517544533591,833.9899555227632,993.8712697741876,871.7392401679109,3.955450259611112,1137.357019748208,
2209.774740034157,814.875996250955,992.0071505445171,858.4500521298846,3.958959227198355,1047.6363829419095,
2202.9365891680964,826.749708849076,1023.0122747896245,872.185608068505,3.9545360529782356,1029.5990149948852,
2208.9424476593376,828.2252925990408,1020.9745245794145,875.9898282759968,3.950131310830965,1033.4658394914516,
2204.54824791801,872.4583375321411,1223.597602731578,919.6417780385932,3.919817846362871,1102.5261600035833,
2212.201998202093,891.6770497606026,1298.1587166777215,936.5729936672778,3.9387582909598673,1181.7504676141086,
2256.6944126620647,902.8610777051708,1326.921267341801,943.695057362321,3.9575643421336753,1266.7880511417445,
2299.6431477875394,914.7683030523679,1345.0110521969345,946.4824794764353,4.003839305622442,1346.6324855026246,
2309.8996698686296,922.1204498351361,1352.7714184813226,948.4560098199081,4.00152790780248,1359.9081917299486,
2420.103842123102,950.2562014285186,1500.6628651908645,981.4424836802632,4.048460995840096,1490.8216550180705,
2428.1236564397855,940.6142749500032,1501.2717087691726,981.9373583602526,4.057415097058101,1484.9804466393334,
2338.5613773355158,914.9414390489121,1340.7806399291105,936.8427434778102,4.064257697384809,1353.7352888997716,
2315.737925623625,896.2824992454694,1356.026653164432,954.532328552943,4.0743072361006085,1374.906236102743,
2375.3637535380794,919.1510936733508,1426.3553527421052,980.9975830399338,4.09164880637841,1469.3481327866164,
2395.3497245900576,920.3005005235214,1451.8655139017364,984.0799924229598,4.123201491411763,1495.693798504924,
2388.3573837603362,930.0261513523974,1486.6681248706154,987.0526889781139,4.155081882731918,1512.0849930649483,
2412.333532393325,946.439435754837,1532.2057680343576,1046.3770171193676,4.177210772484001,1571.3912579012622,
2402.175552810142,958.3409490993818,1485.6625204643701,1076.436484978001,4.251735000086112,1593.908211608869,
2439.463083248841,981.5066965410931,1540.720982289698,1143.9481983417252,4.293531072252641,1664.3669837824327,
2479.9486392966346,1004.3489478838271,1598.8487967155038,1179.1446082466155,4.358754403470742,1678.5920524080407,
2482.5421308542536,1066.1212910276295,1636.1124080807567,1205.2086746931318,4.437665964019125,1708.1598644784058,
2533.118849730247,1175.2463685821597,1738.722836975505,1337.3382493346537,4.617647721298029,1795.3968093861004,
2543.1545829483703,1253.225567543618,1755.6550241017317,1391.6382705970477,4.675277680907991,1830.6101807937134,
2526.6603314944646,1275.919317396954,1779.6183539230037,1423.8539536802925,4.725147899124199,1851.896625899561,
2467.4702006873886,1275.183542311066,1782.09356128697,1435.1743302471746,4.730161861442177,1834.8459266808197,
2416.6254583780083,1236.8620849894883,1769.0877329193181,1457.0560661744594,4.749046135756389,1809.566719546115,
2402.2661744437114,1264.8369057163561,1734.3223985033524,1499.6899036452241,4.762732983177822,1797.0778195764806,
2414.095717343438,1289.7310711373218,1693.0725709929839,1532.2178655267612,4.769784106991681,1796.9178337460326,
2429.384223664987,1426.9183404391101,1773.1319583611605,1632.4550338719744,4.843095723579041,1828.969225239582,
2426.1512331127005,1496.4669400257064,1815.2982263843137,1671.9234533131294,4.8548739119012,1855.4576052678606,
2349.10801408649,1465.327442079205,1801.7797449012241,1644.5832352719126,4.888547671475891,1815.5217511261897,
2294.0562012422315,1410.5731759265493,1769.001500673988,1524.0277462551903,4.929795498252794,1753.7639802413378,
2269.0188992894473,1492.4213989195994,1796.4636467228866,1550.1887268215773,6.63422798797292,1783.1329547985492,
2288.498035744601,1595.172425982276,1852.0049533455885,1589.0377432437003,9.063322398680462,1833.7285117316833,
2320.875129332505,1627.2031934255024,1846.8708037822298,1588.842985557537,37.80199309964707,1852.9916911572827,
2335.252620420224,1660.4874185965648,1881.8099267831556,1611.6882434109466,159.27953178795545,1876.6379000815064,
2422.1137620578784,1862.0636312000154,2052.954563596267,1746.5563577093885,548.2566262290853,2012.4685642967372,
2481.3503046309684,1965.7032868730898,2185.096130214145,1864.2558223177361,684.7204861145933,2114.552936944211,
2492.789598264246,2058.652359616638,2276.3856691449055,1896.3165943307606,923.8628322410303,2213.999316495717,
2495.805463347552,2068.474284801376,2287.1794711323573,1901.70772774553,944.9299764449624,2218.960625116764,
2799.4229087192143,2144.937184609762,2459.2595951367566,1912.3117666419232,1188.6722939252584,2307.822557723228,
2803.5080671794663,2159.2287433294578,2483.9294973625592,1923.1233264754826,1101.882535151341,2310.367518238011,
2921.8596888670695,2265.2470689998227,2943.029630809061,2045.3156689397013,1351.7374816289746,2386.7714690150187,
3061.690000382965,2376.358823394153,3546.9329143141395,2170.4183106734827,1621.0586119386103,2488.949522463042,
3053.3132463481597,2391.8710734311867,3808.9364086309865,2206.7074764011877,1722.9977824322282,2538.710577585148,
2584.176238443207,2824.7038625880627,4552.904125958055,2371.080088904303,2123.805600322541,2823.287197523206,
2589.8704973976396,2822.830853775616,4718.17938862271,2357.912057338758,2193.900343732944,2876.835996677663,
3027.081712836135,3488.9704934255983,6294.674669698552,2857.071219376317,2553.114734117236,3530.835682141727,
3106.0828849164263,3500.552752173951,6066.614718027728,2883.456717489239,2820.2095105600124,3583.5360183103157,
2858.6657832281953,3937.2645617301114,8749.974355565631,3508.2848034041535,2948.2958346460982,4031.250584982079,
3199.7220764368863,4352.656278393406,9495.530364118336,3880.643129707163,3363.1765808478685,4430.288924071993,
3801.4032390471048,4844.11060705922,18187.371378307365,4645.349542793025,3521.5360468949875,5379.344574186855,
3943.8802158295475,4936.153921059653,21556.45551779161,4688.840280507273,3702.577983839396,6001.133764054533,
3936.639155433627,5121.951030305152,22011.162643731055,4744.2827636352595,3625.916209282914,6181.758295992155,
3941.3776926744813,5043.3622168720685,21117.725333274222,4726.013933830804,3738.6773421771113,6107.860225023521,
3741.457947496071,5524.65545790699,26407.454032549664,4474.436661002726,3945.3912248804468,6409.711600767081,
3756.712165684658,4908.183591663612,27152.44082684548,4524.497668578344,3910.3856067684324,6453.886490398019,
3667.637901837567,5701.834364716066,27916.763067452914,4368.951117314999,4131.639741401988,6645.133785946178,
3703.6924769446305,5844.352304559842,27492.58474178062,4453.644426283175,4111.841023960682,6927.085293252119,
6808.504721588585,8283.59502520991,32312.285942200713,7864.027189709823,4407.718404001913,10276.520308099423,
24391.115246671437,9752.609322381502,34716.1862419191,16868.97891741115,4970.344012597367,17336.45750885998,
26780.1934132699,9257.411354754979,33864.87118135036,15519.358657112956,5595.338874442641,17452.473730518526,
26824.172030877464,10369.265455311212,32457.35073426275,13596.41780113539,6114.934891927768,17612.145189182334,
24843.2461901226,10191.470482228584,32176.188378539307,13064.419257903057,6790.707542084152,17539.879142088626,
18690.95850969688,9417.671425083332,31469.261707671736,8708.83491995126,5985.246253913652,16114.510928432966,
9400.4901085956,9250.125485983477,33101.61641099251,9973.398357849665,6060.909939930509,15626.10480238612,
7942.584383362701,11063.642474319819,32688.51960175433,8961.017704473477,7121.852531625836,15308.075184735331,
8054.63495553679,10972.308134015087,32601.767068273224,9523.180480533014,7479.309832715555,15774.397839005842,
7624.985911635975,14487.918274691723,31535.41082889651,9901.96498695945,6247.0091784509,15180.74610787382,
7241.902560736557,16929.40296695812,30994.05169507857,10731.486793647595,5177.790646752692,15003.35389549532,
5398.480578091935,20085.999852719724,30243.403032891463,9236.954152210856,5580.862331524462,13731.08640821198,
4988.415917614588,21564.7209966519,28631.127537711574,13501.609287628178,6024.125497899956,13395.051760722165,
5907.470569569807,22355.877310728178,28968.800761853465,13163.629807305937,4925.833962643805,12554.666499425604,
4903.605923058357,21480.91593950701,28924.116459192304,14997.928372531293,4708.788717188515,10876.781313097952,
4623.822431083879,21895.850890789934,28356.15793134687,11085.409191602112,4834.9492243404875,10242.268411770789,
4385.41904680205,21334.776637095332,28394.062466618685,8719.547176497881,4843.77122604873,9778.884987264457,
4355.66816157254,16678.748601220483,26067.068849911928,8612.377042759028,4665.011755285665,9059.648325418835,
4414.093542688245,16003.47865383414,26392.80198862166,8499.013561552012,4750.612876211295,9187.584534507489,
4698.781988612009,14398.728192746374,25408.146439067103,8889.97771959221,6453.840213656735,9938.718839463898,
4692.642887967826,14782.676449848008,25279.30134934013,9298.341464617937,7236.524105249972,10273.412236423454,
4452.2143527828875,14723.927979482538,23677.581645651102,9274.727311360795,8290.26449284492,9770.969354854093,
4469.323603110059,14522.379799841743,22518.436953297867,9224.40543169128,9188.752685988418,9741.085388763779,
4423.439592886691,14489.233542227139,22589.03164973398,10012.029328633515,8703.269510652555,9725.114316165711,
4344.513525332555,14352.380952380921,22568.88888888894,9832.091005661161,8573.619631901805,9577.01149425287,
4210.565608894076,13692.307692307733,18153.84615384618,9926.785464875731,8888.888888888889,9153.061224489786,
4287.096329220041,13845.954236747912,11118.473863636367,9911.744264577028,9461.289583333377,8848.977576624766,
4303.8121325625625,14307.43959477097,9405.870748911871,9199.712236721633,10120.519421905294,8638.062937627774,
4333.198177499678,14306.22009569379,9775.000000000005,9328.546428571428,9492.30769230769,8611.34163208853,
4415.782854248796,14929.886930491073,9794.874125712253,8973.284173927172,4581.254450757375,7638.737198126788,
4435.37681088481,15173.248175901761,11778.104034718242,9061.545520472502,4170.522115502605,7432.740206364235,
4302.674979473892,16106.596248381598,15685.030899638077,9202.929157680617,2236.229983280752,6110.794827192046,
4267.8457890859445,16135.660863470133,15868.590458400151,9325.984137408508,1990.1133352220309,5556.32500049265,
4255.308571746634,16375.734221029043,16105.914776771173,9244.2821591075,1420.7567930509936,4841.993574537248,
4270.491906748423,16509.165872161804,16537.286501428265,9274.66681984987,1098.7815093830388,4679.759617205953,
4233.388364097514,17377.137082721278,9850.618669454645,9604.607791582046,847.8395420301902,4240.477953079184,
4247.89542509345,17369.419219621508,9933.81748971361,9781.304164876976,718.9548548198544,3941.7742633740904,
4250.933627518497,17461.611780969342,10308.553500334234,9817.130968351148,609.2576652247783,3684.7331619070055,
4224.519831132018,16454.11772037515,8550.084668273095,9879.61524782345,565.5370515264191,3473.2294782523145,
4240.0519428129055,16336.918533126667,8596.776412363712,9989.543955043246,506.08063610710275,3308.835981807274,
4293.606144948058,16814.73348743117,7854.827089045881,11942.210432345466,498.90902261249386,3221.037483186885,
4387.250319403576,14838.186853080224,7555.4394604917,11273.28845336264,492.4101432192926,3005.4642038635184,
4193.532518689228,14240.196380932339,6798.521757441907,12606.256727085978,441.8202114282302,2618.6353979969635,
4162.568251368279,9885.062160462796,7197.514698405736,6194.095518369177,230.65995014829556,2420.0300082771882,
4303.0616614523215,6298.058735647531,7570.179833995851,4597.099498000905,21.375733833117174,2186.0245941246176,
4243.504655606522,4987.928048140949,7362.671174793841,4717.115202635137,127.18138611502889,2234.2406946578703,
4435.311210747214,4814.553492619584,6841.258021196894,4872.141275940526,5.388289518961691,2209.503918346748,
4487.342630848785,4775.333979528425,6682.170283690879,6057.676864022426,5.532895220209173,2257.579491301739,
4543.390588138023,4802.286410373554,5525.845476209441,9382.871839822325,4.884385951135171,2414.5217319036938,
4608.051471833698,4793.261239151075,4939.4497354783725,11560.713850574375,4.81265837317622,2413.0325758793406,
4732.291165678502,4793.8748308477625,5731.53034055289,12754.078291352882,4.95047525803954,2790.4689086580843,
4770.27933471622,4741.837772340436,5856.937570537279,13245.212124359341,4.928259227964958,2827.2595157247933,
7046.49319302879,4770.260706018518,6013.937499999984,13421.939075234874,15.334500000000215,3320.2743688541364,
